loan_id,no_of_dependents,education,employment_type,income_annum,loan_amount,loan_term,cibil_score,bank_asset_value,loan_status
3832,3,Graduate,0,1400000,3500000,192,365,1600000,Rejected
3833,0,Not Graduate,0,8000000,18000000,192,791,10600000,Approved
3834,4,Not Graduate,1,5000000,18100000,144,424,6100000,Rejected
3835,5,Graduate,0,4500000,10200000,144,726,4200000,Approved
3836,1,Graduate,0,3400000,9900000,24,736,4500000,Approved
3837,5,Graduate,1,5700000,12800000,168,488,5500000,Rejected
3838,2,Not Graduate,1,2600000,7600000,120,400,3200000,Rejected
3839,0,Graduate,1,4500000,12200000,240,311,2400000,Rejected
3840,2,Not Graduate,1,5100000,16800000,24,504,4400000,Approved
3841,4,Not Graduate,1,5100000,18600000,240,312,5500000,Rejected
3842,5,Graduate,1,1700000,6500000,168,587,1500000,Approved
3843,1,Not Graduate,0,5200000,10500000,240,317,5300000,Rejected
3844,4,Not Graduate,0,8400000,29000000,24,463,6700000,Approved
3845,1,Not Graduate,1,9000000,34000000,192,842,5800000,Approved
3846,4,Graduate,1,3400000,11800000,240,616,2900000,Approved
3847,1,Not Graduate,0,5400000,19400000,96,800,3000000,Approved
3848,0,Graduate,1,700000,2100000,144,813,500000,Approved
3849,2,Graduate,0,7600000,24800000,144,564,6700000,Approved
3850,2,Not Graduate,0,5000000,14700000,144,837,4800000,Approved
3851,5,Not Graduate,1,2500000,9400000,192,735,1700000,Approved
3852,4,Not Graduate,1,2000000,5200000,192,724,2800000,Approved
3853,5,Not Graduate,0,9000000,23900000,144,658,6100000,Approved
3854,5,Graduate,0,8300000,31800000,192,858,8500000,Approved
3855,0,Not Graduate,1,3100000,8500000,96,614,3300000,Approved
3856,2,Graduate,1,8500000,25600000,192,714,5700000,Approved
3857,2,Graduate,1,1200000,4600000,240,605,600000,Approved
3858,4,Graduate,1,2800000,5500000,96,875,3300000,Approved
3859,5,Graduate,1,2800000,10900000,72,359,3000000,Rejected
3860,5,Graduate,1,6500000,24100000,72,441,5200000,Rejected
3861,4,Graduate,0,8700000,25200000,216,790,8400000,Approved
3862,1,Not Graduate,1,5400000,13600000,48,821,5600000,Approved
3863,2,Not Graduate,0,8600000,33300000,192,375,11200000,Rejected
3864,3,Graduate,0,4700000,9600000,120,545,5300000,Rejected
3865,5,Not Graduate,1,1100000,3900000,48,891,900000,Approved
3866,0,Graduate,0,6400000,14000000,96,486,3700000,Rejected
3867,0,Graduate,0,4300000,9900000,48,696,2100000,Approved
3868,5,Not Graduate,1,2900000,11100000,48,683,3300000,Approved
3869,5,Not Graduate,0,9600000,27100000,96,594,13300000,Approved
3870,3,Not Graduate,1,900000,2500000,240,529,700000,Rejected
3871,5,Not Graduate,0,8100000,26300000,48,429,6900000,Approved
3872,0,Not Graduate,1,8800000,25000000,48,400,9400000,Rejected
3873,0,Graduate,0,8800000,17500000,48,848,5100000,Approved
3874,1,Not Graduate,0,6400000,21500000,72,489,8900000,Rejected
3875,2,Graduate,0,2900000,6600000,120,326,3400000,Rejected
3876,5,Graduate,0,1600000,6100000,96,663,1200000,Approved
3877,1,Not Graduate,0,1600000,5100000,216,729,900000,Approved
3878,2,Graduate,1,3100000,10700000,48,398,2000000,Approved
3879,2,Not Graduate,1,5600000,16700000,168,856,5200000,Approved
3880,3,Graduate,1,8100000,19900000,240,347,5500000,Rejected
3881,3,Not Graduate,0,9100000,19300000,144,696,13300000,Approved
3882,0,Graduate,1,5500000,17100000,96,353,5200000,Rejected
3883,1,Graduate,1,9700000,34300000,240,756,14100000,Approved
3884,4,Graduate,0,2300000,5400000,192,490,2100000,Rejected
3885,1,Not Graduate,1,5600000,18000000,120,531,8400000,Rejected
3886,2,Not Graduate,1,4500000,16600000,48,679,5000000,Approved
3887,1,Graduate,1,500000,1800000,96,877,600000,Approved
3888,0,Graduate,0,4200000,11000000,240,817,6100000,Approved
3889,1,Not Graduate,0,9100000,23300000,216,792,12400000,Approved
3890,4,Graduate,1,3200000,12800000,216,664,2100000,Approved
3891,4,Graduate,1,6200000,21300000,192,882,4100000,Approved
3892,3,Not Graduate,1,2500000,7700000,120,768,2600000,Approved
3893,0,Graduate,0,9100000,27100000,144,787,9500000,Approved
3894,3,Graduate,1,500000,900000,144,538,300000,Rejected
3895,4,Not Graduate,0,6900000,18000000,96,347,8700000,Rejected
3896,0,Graduate,1,1800000,5200000,192,317,1300000,Rejected
3897,0,Graduate,1,4000000,14500000,24,713,4700000,Approved
3898,1,Not Graduate,0,3900000,12300000,120,683,2400000,Approved
3899,2,Not Graduate,1,8000000,28100000,216,765,8200000,Approved
3900,5,Graduate,0,900000,3200000,120,803,800000,Approved
3901,0,Graduate,1,8200000,29700000,72,405,5700000,Rejected
3902,5,Graduate,0,2300000,4900000,48,529,2000000,Rejected
3903,5,Graduate,1,6900000,19400000,72,801,5500000,Approved
3904,3,Not Graduate,0,8800000,30700000,144,707,8000000,Approved
3905,1,Graduate,0,2600000,7200000,96,349,3000000,Rejected
3906,1,Graduate,0,3700000,8700000,240,885,2600000,Approved
3907,2,Graduate,1,6200000,23800000,48,489,3300000,Approved
3908,3,Graduate,1,1000000,2600000,72,341,1100000,Rejected
3909,1,Not Graduate,0,6000000,20000000,144,637,8600000,Approved
3910,1,Not Graduate,1,9100000,31400000,48,304,9600000,Approved
3911,1,Graduate,0,1700000,6700000,192,537,1100000,Rejected
3912,5,Not Graduate,1,1700000,4600000,144,503,1200000,Rejected
3913,1,Graduate,0,7100000,14300000,144,720,8400000,Approved
3914,5,Graduate,0,9400000,36800000,120,509,6300000,Rejected
3915,5,Not Graduate,0,6200000,16400000,72,360,6300000,Rejected
3916,1,Graduate,0,8300000,31800000,192,818,8500000,Approved
3917,1,Graduate,1,8900000,21200000,96,716,7900000,Approved
3918,1,Graduate,1,6500000,14800000,144,360,7300000,Rejected
3919,3,Graduate,1,8100000,26700000,120,895,9900000,Approved
3920,2,Not Graduate,0,4900000,13500000,96,328,3400000,Rejected
3921,4,Graduate,0,9100000,26600000,24,812,10400000,Approved
3922,3,Graduate,1,9000000,33100000,192,456,7100000,Rejected
3923,4,Graduate,1,1300000,3900000,192,566,1600000,Approved
3924,1,Not Graduate,0,6700000,25000000,240,598,7000000,Approved
3925,5,Not Graduate,0,3200000,9300000,72,656,4200000,Approved
3926,0,Not Graduate,0,7500000,28700000,24,895,7200000,Approved
3927,3,Graduate,0,4900000,12800000,168,653,7200000,Approved
3928,1,Not Graduate,1,700000,1800000,192,641,900000,Approved
3929,2,Graduate,0,6400000,16500000,96,544,5400000,Rejected
3930,0,Not Graduate,1,3900000,14100000,240,811,5300000,Approved
3931,4,Graduate,0,9700000,26900000,120,460,9300000,Rejected
3932,5,Graduate,1,3600000,12500000,144,795,4800000,Approved
3933,2,Graduate,1,3400000,10300000,48,745,3900000,Approved
3934,0,Not Graduate,0,9800000,20100000,192,606,8700000,Approved
3935,1,Not Graduate,0,5100000,14200000,72,451,5600000,Rejected
3936,4,Graduate,1,5900000,11800000,96,479,3900000,Rejected
3937,5,Graduate,0,1200000,2400000,168,495,1300000,Rejected
3938,2,Not Graduate,0,9700000,30200000,168,769,7500000,Approved
3939,5,Not Graduate,1,4700000,11800000,48,639,5500000,Approved
3940,5,Graduate,0,4200000,12500000,216,723,6100000,Approved
3941,4,Graduate,0,9300000,26100000,192,623,10700000,Approved
3942,3,Not Graduate,1,5300000,20800000,72,487,4200000,Rejected
3943,0,Graduate,0,7600000,30100000,24,743,9600000,Approved
3944,2,Graduate,0,6200000,16900000,144,754,7900000,Approved
3945,0,Graduate,0,8900000,21600000,120,552,11900000,Approved
3946,4,Not Graduate,1,7900000,27300000,120,560,10900000,Approved
3947,1,Graduate,1,3500000,10800000,168,632,4200000,Approved
3948,2,Graduate,0,5300000,16700000,216,339,4100000,Rejected
3949,2,Not Graduate,0,1400000,3100000,48,881,1100000,Approved
3950,1,Not Graduate,1,9100000,23600000,240,535,4500000,Rejected
3951,4,Not Graduate,0,4400000,17200000,48,563,2900000,Approved
3952,5,Not Graduate,0,2800000,8200000,168,615,2700000,Approved
3953,3,Not Graduate,0,1300000,3300000,96,795,1600000,Approved
3954,4,Graduate,0,8400000,28700000,168,878,8600000,Approved
3955,5,Graduate,1,5300000,14000000,72,633,6100000,Approved
3956,2,Graduate,0,6000000,13900000,48,533,4100000,Rejected
3957,2,Not Graduate,1,2100000,6800000,144,795,2400000,Approved
3958,0,Not Graduate,0,4300000,11000000,48,374,4700000,Rejected
3959,4,Not Graduate,1,7300000,22900000,144,848,4100000,Approved
3960,2,Graduate,0,5200000,16200000,144,890,3900000,Approved
3961,3,Graduate,0,4700000,9800000,168,444,3800000,Rejected
3962,4,Graduate,0,7800000,28500000,48,803,9800000,Approved
3963,3,Graduate,1,500000,1900000,216,618,400000,Approved
3964,1,Not Graduate,1,6000000,20300000,168,845,8700000,Approved
3965,4,Graduate,0,4800000,10800000,144,833,7100000,Approved
3966,3,Graduate,1,8900000,19300000,144,767,7700000,Approved
3967,1,Graduate,1,1800000,4000000,192,747,900000,Approved
3968,2,Graduate,0,3000000,7000000,48,588,3400000,Approved
3969,4,Not Graduate,0,7700000,24500000,240,582,6500000,Approved
3970,1,Not Graduate,0,8300000,20400000,168,348,4700000,Rejected
3971,4,Not Graduate,0,4200000,9400000,48,726,5500000,Approved
3972,4,Graduate,1,8000000,31200000,72,482,5700000,Rejected
3973,2,Graduate,1,9400000,30000000,192,565,9000000,Approved
3974,1,Graduate,0,800000,2400000,192,872,900000,Approved
3975,0,Graduate,1,500000,1300000,48,825,200000,Approved
3976,2,Graduate,1,6100000,22300000,96,694,7200000,Approved
3977,3,Graduate,1,8500000,30800000,240,448,7900000,Rejected
3978,5,Graduate,1,7600000,18000000,144,452,4700000,Rejected
3979,3,Not Graduate,0,8700000,17900000,144,897,12500000,Approved
3980,4,Not Graduate,0,9400000,20200000,120,803,4800000,Approved
3981,1,Not Graduate,1,400000,900000,96,828,300000,Approved
3982,0,Graduate,0,2700000,7500000,72,832,2500000,Approved
3983,1,Not Graduate,1,2300000,5500000,72,861,1700000,Approved
3984,0,Graduate,0,7500000,15900000,24,535,4500000,Rejected
3985,4,Not Graduate,1,7100000,19400000,192,363,4000000,Rejected
3986,1,Not Graduate,1,8800000,28600000,96,631,7700000,Approved
3987,2,Not Graduate,0,8400000,20700000,72,513,7900000,Rejected
3988,0,Graduate,1,4700000,16200000,192,317,2500000,Rejected
3989,1,Graduate,0,6900000,19500000,24,809,9300000,Approved
3990,3,Not Graduate,0,2400000,8200000,120,531,2000000,Rejected
3991,1,Not Graduate,1,1600000,4800000,168,544,1200000,Rejected
3992,0,Graduate,0,3500000,7800000,168,366,4900000,Rejected
3993,0,Not Graduate,0,3700000,12700000,168,797,3700000,Approved
3994,1,Not Graduate,0,3200000,12000000,192,597,2200000,Approved
3995,2,Not Graduate,1,7000000,22500000,144,632,4900000,Approved
3996,5,Not Graduate,0,9300000,28300000,144,741,5200000,Approved
3997,0,Not Graduate,0,200000,800000,240,331,100000,Rejected
3998,4,Graduate,0,6900000,16500000,96,426,9000000,Rejected
3999,3,Not Graduate,0,9000000,26500000,96,533,6000000,Rejected
4000,1,Not Graduate,0,6900000,22700000,192,394,8700000,Rejected
4001,0,Graduate,0,7500000,25100000,168,877,10700000,Approved
4002,5,Not Graduate,0,9200000,28000000,96,527,6400000,Rejected
4003,1,Graduate,0,4600000,12700000,96,468,3900000,Rejected
4004,4,Graduate,1,5000000,19600000,216,611,4600000,Approved
4005,2,Graduate,0,4500000,17200000,72,832,6700000,Approved
4006,0,Graduate,0,7900000,22700000,216,508,8900000,Rejected
4007,5,Not Graduate,0,5100000,13500000,240,840,4500000,Approved
4008,4,Graduate,0,3700000,7600000,168,794,4500000,Approved
4009,1,Not Graduate,0,5300000,17800000,144,889,6800000,Approved
4010,4,Not Graduate,0,200000,500000,192,765,100000,Approved
4011,3,Graduate,1,9000000,18600000,192,518,10300000,Rejected
4012,3,Not Graduate,0,6900000,17100000,48,694,6000000,Approved
4013,2,Not Graduate,0,700000,2300000,96,663,1000000,Approved
4014,0,Graduate,0,2500000,8900000,24,662,3000000,Approved
4015,0,Not Graduate,0,4600000,14400000,168,642,4800000,Approved
4016,4,Graduate,0,1000000,3900000,120,701,900000,Approved
4017,4,Not Graduate,1,9200000,30100000,72,632,6200000,Approved
4018,3,Graduate,1,2200000,4400000,24,861,2300000,Approved
4019,4,Graduate,1,9700000,33300000,144,784,6500000,Approved
4020,0,Graduate,1,5500000,18200000,48,332,5600000,Approved
4021,4,Not Graduate,1,1300000,3400000,24,763,1400000,Approved
4022,1,Not Graduate,1,7900000,19100000,24,593,7800000,Approved
4023,2,Not Graduate,0,4300000,8800000,72,512,2700000,Rejected
4024,0,Not Graduate,0,3800000,13300000,72,655,2600000,Approved
4025,3,Not Graduate,0,8700000,24700000,96,369,4800000,Rejected
4026,3,Graduate,0,1300000,3100000,168,348,600000,Rejected
4027,1,Not Graduate,1,6800000,16800000,120,736,5600000,Approved
4028,1,Not Graduate,0,9100000,24000000,240,353,10900000,Rejected
4029,0,Graduate,0,3000000,11300000,192,478,2000000,Rejected
4030,0,Not Graduate,1,1200000,3000000,48,827,1500000,Approved
4031,1,Not Graduate,1,5000000,16900000,144,517,5400000,Rejected
4032,5,Graduate,1,9700000,24700000,216,648,6800000,Approved
4033,2,Not Graduate,1,7000000,23800000,120,689,7800000,Approved
4034,1,Graduate,0,4100000,9100000,240,550,4800000,Approved
4035,0,Graduate,1,5300000,12900000,240,826,5200000,Approved
4036,1,Not Graduate,0,7300000,19200000,168,599,3700000,Approved
4037,1,Graduate,0,6500000,18500000,192,815,4000000,Approved
4038,4,Graduate,1,600000,1400000,48,761,300000,Approved
4039,3,Not Graduate,1,5200000,15000000,240,432,5100000,Rejected
4040,4,Not Graduate,1,2800000,9200000,216,442,1300000,Rejected
4041,1,Graduate,1,7800000,23300000,72,620,7600000,Approved
4042,2,Graduate,0,3000000,6500000,48,476,1500000,Rejected
4043,4,Graduate,0,9300000,34900000,72,837,8500000,Approved
4044,3,Not Graduate,1,5100000,18000000,72,510,7600000,Rejected
4045,4,Not Graduate,1,4300000,16100000,216,849,6400000,Approved
4046,3,Graduate,0,1100000,2100000,96,737,900000,Approved
4047,2,Graduate,0,6500000,16200000,120,809,8600000,Approved
4048,3,Not Graduate,0,6400000,23000000,96,520,3800000,Rejected
4049,2,Not Graduate,0,7400000,22500000,192,834,6000000,Approved
4050,4,Graduate,0,8700000,32100000,96,397,4800000,Rejected
4051,0,Not Graduate,0,9200000,24700000,168,438,10700000,Rejected
4052,1,Graduate,1,6200000,19700000,216,820,4700000,Approved
4053,1,Not Graduate,0,1200000,4600000,240,323,1400000,Rejected
4054,1,Not Graduate,1,7000000,20300000,168,837,5500000,Approved
4055,5,Graduate,1,3800000,10100000,24,571,3300000,Approved
4056,0,Graduate,0,4900000,16300000,168,479,2700000,Rejected
4057,2,Graduate,1,7800000,22100000,72,533,10800000,Rejected
4058,1,Not Graduate,1,7400000,17200000,96,899,4900000,Approved
4059,1,Not Graduate,0,7000000,26600000,192,460,4600000,Rejected
4060,1,Not Graduate,0,4900000,12500000,24,636,5000000,Approved
4061,3,Not Graduate,0,5800000,20600000,240,434,7000000,Rejected
4062,5,Not Graduate,0,2000000,6900000,216,516,1600000,Rejected
4063,4,Graduate,0,8300000,24600000,24,382,6600000,Rejected
4064,0,Graduate,1,1000000,2800000,144,616,700000,Approved
4065,3,Graduate,0,5500000,11600000,72,745,5400000,Approved
4066,5,Graduate,0,1400000,3400000,72,697,1600000,Approved
4067,4,Graduate,0,3700000,12300000,72,364,4400000,Rejected
4068,2,Not Graduate,1,2100000,6900000,24,566,1000000,Approved
4069,4,Not Graduate,0,6200000,21900000,144,462,8300000,Rejected
4070,0,Not Graduate,0,9300000,31900000,24,331,8000000,Approved
4071,3,Not Graduate,1,5100000,10300000,144,839,7500000,Approved
4072,0,Graduate,1,7000000,14000000,48,702,7600000,Approved
4073,3,Graduate,1,5300000,17900000,24,580,3600000,Approved
4074,3,Graduate,0,900000,2800000,120,560,1300000,Approved
4075,4,Not Graduate,1,9400000,25700000,168,845,12200000,Approved
4076,4,Not Graduate,1,2600000,8500000,48,392,2900000,Approved
4077,2,Graduate,0,1500000,4900000,192,387,1300000,Rejected
4078,1,Graduate,1,1800000,6300000,144,749,2700000,Approved
4079,3,Graduate,1,7800000,20000000,168,727,8600000,Approved
4080,3,Graduate,1,2100000,7400000,168,656,2800000,Approved
4081,0,Not Graduate,1,8300000,17500000,240,643,5100000,Approved
4082,2,Not Graduate,1,4400000,16800000,48,307,5800000,Approved
4083,2,Not Graduate,0,2300000,5000000,192,588,1500000,Approved
4084,3,Graduate,1,7700000,22300000,240,895,9100000,Approved
4085,0,Not Graduate,1,9300000,29400000,120,351,6100000,Rejected
4086,5,Not Graduate,0,5900000,16400000,144,891,4700000,Approved
4087,5,Not Graduate,1,1900000,4900000,48,442,900000,Rejected
4088,0,Not Graduate,0,6900000,19500000,240,686,6200000,Approved
4089,4,Graduate,1,2100000,8200000,240,432,1000000,Rejected
4090,0,Not Graduate,0,8200000,20900000,168,766,12100000,Approved
4091,4,Not Graduate,0,7700000,17200000,72,561,6800000,Approved
4092,5,Not Graduate,0,7700000,19000000,24,539,4100000,Rejected
4093,1,Graduate,0,700000,1400000,72,759,700000,Approved
4094,5,Graduate,0,7100000,18200000,96,750,5300000,Approved
4095,2,Graduate,0,3900000,13600000,120,373,3600000,Rejected
4096,1,Not Graduate,1,5200000,20500000,120,407,3800000,Rejected
4097,4,Not Graduate,0,5500000,20200000,168,611,7200000,Approved
4098,3,Graduate,0,2600000,6300000,120,783,2600000,Approved
4099,0,Not Graduate,1,7300000,24000000,216,651,4500000,Approved
4100,3,Graduate,0,8700000,31100000,192,760,4800000,Rejected
4101,3,Graduate,0,9000000,22700000,192,793,7000000,Approved
4102,4,Graduate,0,400000,800000,192,685,600000,Approved
4103,2,Not Graduate,1,3300000,10700000,96,806,4900000,Approved
4104,1,Not Graduate,0,6300000,17800000,144,770,3200000,Approved
4105,0,Not Graduate,0,7000000,23600000,168,663,7200000,Approved
4106,2,Graduate,1,2100000,8100000,48,592,2700000,Approved
4107,3,Not Graduate,0,7600000,26300000,216,580,5100000,Approved
4108,1,Graduate,0,8200000,17500000,48,609,7700000,Approved
4109,3,Not Graduate,1,9200000,23200000,96,380,6100000,Rejected
4110,3,Graduate,0,3800000,12100000,240,364,3000000,Rejected
4111,1,Graduate,0,3200000,8900000,144,866,2400000,Approved
4112,4,Not Graduate,0,9700000,31700000,120,342,12000000,Rejected
4113,5,Graduate,0,4700000,14400000,192,884,3800000,Approved
4114,4,Graduate,1,3800000,12500000,216,859,2700000,Approved
4115,4,Graduate,0,400000,1000000,240,692,200000,Approved
4116,4,Not Graduate,1,3200000,6800000,192,675,4000000,Approved
4117,5,Graduate,1,3900000,12700000,96,886,5400000,Approved
4118,1,Graduate,1,3500000,13100000,120,477,3100000,Rejected
4119,2,Graduate,0,2200000,8300000,72,596,1800000,Approved
4120,4,Not Graduate,0,6400000,19700000,240,400,6200000,Rejected
4121,3,Graduate,0,9100000,19900000,24,711,13000000,Approved
4122,0,Not Graduate,1,3300000,8900000,24,418,3700000,Rejected
4123,3,Graduate,0,7800000,21800000,96,517,9100000,Rejected
4124,0,Not Graduate,1,6200000,16200000,72,508,3600000,Rejected
4125,3,Not Graduate,1,7000000,26100000,216,689,5900000,Approved
4126,0,Graduate,0,9200000,28200000,144,455,5900000,Rejected
4127,5,Not Graduate,1,7500000,20800000,72,617,8200000,Approved
4128,2,Graduate,0,5300000,13200000,120,500,2900000,Rejected
4129,5,Not Graduate,1,6800000,22800000,168,382,5800000,Rejected
4130,1,Not Graduate,0,7900000,20800000,216,538,10600000,Rejected
4131,0,Not Graduate,1,6200000,14900000,96,855,8200000,Approved
4132,1,Graduate,0,1000000,3000000,216,614,700000,Approved
4133,2,Graduate,1,7800000,25400000,120,513,9800000,Rejected
4134,5,Graduate,1,3000000,8800000,168,402,4200000,Rejected
4135,5,Graduate,1,5700000,15000000,240,819,3400000,Approved
4136,4,Not Graduate,0,6600000,25400000,144,622,7500000,Approved
4137,4,Graduate,1,7100000,18200000,48,790,9600000,Approved
4138,3,Graduate,1,1300000,4800000,168,808,1500000,Approved
4139,2,Not Graduate,0,5200000,16800000,216,369,6800000,Rejected
4140,3,Graduate,0,5600000,20300000,48,330,4200000,Approved
4141,2,Graduate,0,7100000,16500000,168,857,8200000,Approved
4142,2,Graduate,0,5100000,19100000,96,457,7600000,Rejected
4143,3,Not Graduate,1,7600000,29300000,96,843,11200000,Approved
4144,0,Graduate,1,2500000,5400000,72,463,1800000,Rejected
4145,3,Graduate,0,6900000,22800000,192,582,4400000,Approved
4146,0,Graduate,0,3100000,6500000,24,391,2400000,Rejected
4147,2,Graduate,1,9700000,35100000,240,612,6500000,Approved
4148,0,Not Graduate,1,5800000,12600000,24,859,4500000,Approved
