loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,bank_asset_value,loan_status
3624,2,Not Graduate,1,8700000,28400000,12,880,4400000,Approved
3625,1,Not Graduate,1,800000,2600000,2,439,400000,Approved
3626,5,Graduate,1,7400000,17100000,2,441,10800000,Rejected
3627,3,Not Graduate,0,6900000,18500000,6,360,9600000,Rejected
3628,1,Graduate,1,8800000,33700000,14,561,11900000,Approved
3629,2,Graduate,1,8600000,32500000,4,758,6900000,Approved
3630,2,Graduate,0,5400000,20600000,18,621,5500000,Approved
3631,4,Graduate,1,2900000,5900000,18,621,3500000,Approved
3632,3,Graduate,0,9800000,21000000,12,342,7000000,Rejected
3633,4,Graduate,0,3300000,10800000,4,552,3300000,Approved
3634,0,Not Graduate,0,300000,500000,18,376,300000,Rejected
3635,0,Graduate,0,1500000,4300000,12,801,1100000,Approved
3636,3,Not Graduate,1,5400000,16300000,4,512,6000000,Approved
3637,0,Graduate,0,6600000,15200000,18,497,9300000,Rejected
3638,0,Graduate,0,5700000,17200000,8,386,2900000,Rejected
3639,3,Not Graduate,1,8500000,26100000,2,683,5700000,Approved
3640,0,Graduate,0,7400000,24100000,16,779,4900000,Approved
3641,3,Not Graduate,1,7800000,17700000,6,876,10800000,Approved
3642,3,Graduate,1,7200000,16500000,18,515,10600000,Rejected
3643,2,Not Graduate,0,7600000,19300000,12,463,9600000,Rejected
3644,4,Not Graduate,1,7000000,26700000,4,486,6000000,Approved
3645,0,Not Graduate,0,5700000,13000000,6,328,8200000,Rejected
3646,2,Not Graduate,0,8200000,30600000,10,343,7000000,Rejected
3647,0,Graduate,1,9000000,27800000,8,712,5800000,Approved
3648,3,Not Graduate,0,3900000,11900000,6,607,2000000,Approved
3649,0,Graduate,0,6500000,16200000,4,812,6200000,Approved
3650,4,Not Graduate,1,2300000,7700000,16,589,2300000,Approved
3651,1,Not Graduate,0,5700000,21800000,18,657,3200000,Approved
3652,4,Not Graduate,0,800000,2800000,12,453,600000,Rejected
3653,4,Not Graduate,1,8400000,19700000,14,889,12100000,Approved
3654,1,Graduate,1,4300000,17200000,4,564,2200000,Approved
3655,1,Not Graduate,1,300000,900000,20,419,300000,Rejected
3656,1,Graduate,0,8700000,34000000,16,663,8100000,Approved
3657,1,Not Graduate,0,4400000,12100000,4,884,6000000,Approved
3658,1,Graduate,1,5600000,16800000,16,528,3900000,Rejected
3659,2,Graduate,0,600000,1300000,12,475,600000,Rejected
3660,4,Not Graduate,1,2500000,5100000,20,695,3500000,Approved
3661,5,Not Graduate,0,3800000,10500000,10,759,5300000,Approved
3662,2,Not Graduate,0,2500000,9600000,4,636,2000000,Approved
3663,3,Not Graduate,1,5500000,20400000,10,546,4000000,Rejected
3664,5,Graduate,1,4500000,17100000,2,639,6500000,Approved
3665,4,Not Graduate,0,1900000,4000000,10,388,900000,Rejected
3666,5,Graduate,1,6400000,20000000,12,594,5500000,Approved
3667,1,Not Graduate,1,3800000,11100000,6,760,5700000,Approved
3668,4,Not Graduate,1,6300000,16900000,16,582,6000000,Approved
3669,3,Not Graduate,0,300000,600000,6,896,400000,Approved
3670,5,Not Graduate,1,7100000,21800000,18,891,4700000,Approved
3671,2,Not Graduate,1,600000,1700000,2,495,500000,Rejected
3672,3,Graduate,1,4400000,15300000,16,865,3400000,Approved
3673,4,Not Graduate,0,7600000,20800000,12,775,6400000,Approved
3674,5,Graduate,1,8700000,26400000,10,318,9200000,Rejected
3675,3,Graduate,1,5600000,12700000,12,395,6400000,Rejected
3676,4,Not Graduate,0,4100000,13100000,14,772,3800000,Approved
3677,2,Not Graduate,1,7900000,16100000,18,318,9300000,Rejected
3678,3,Not Graduate,1,5600000,20900000,14,649,8200000,Approved
3679,3,Not Graduate,0,1200000,3100000,10,438,1000000,Rejected
3680,5,Graduate,0,6900000,19700000,6,588,7300000,Approved
3681,5,Not Graduate,0,2700000,5600000,2,815,2600000,Approved
3682,4,Graduate,1,9800000,22100000,4,364,7300000,Rejected
3683,2,Not Graduate,0,9300000,32300000,4,586,10400000,Approved
3684,4,Not Graduate,0,6700000,25300000,12,555,4900000,Approved
3685,4,Graduate,0,1300000,4600000,10,312,800000,Rejected
3686,2,Graduate,1,7900000,17100000,16,605,10400000,Approved
3687,5,Not Graduate,0,6700000,23200000,18,672,5400000,Approved
3688,2,Not Graduate,1,2100000,4500000,18,591,1500000,Approved
3689,4,Graduate,1,4700000,11000000,4,321,6900000,Rejected
3690,2,Graduate,0,3700000,13400000,16,393,3500000,Rejected
3691,0,Graduate,1,5800000,21800000,2,561,4200000,Approved
3692,5,Graduate,1,2400000,6900000,20,725,2400000,Approved
3693,1,Not Graduate,1,8100000,27600000,16,438,8000000,Rejected
3694,5,Graduate,1,5400000,21400000,12,399,6800000,Rejected
3695,0,Graduate,0,1400000,5400000,8,592,800000,Approved
3696,2,Not Graduate,0,2500000,8600000,8,835,1300000,Approved
3697,0,Not Graduate,1,1600000,5300000,4,733,1100000,Approved
3698,0,Not Graduate,0,3700000,10600000,20,484,3500000,Rejected
3699,5,Not Graduate,1,500000,1800000,20,615,300000,Approved
3700,3,Not Graduate,1,5300000,19500000,4,591,7900000,Approved
3701,0,Graduate,1,2800000,6800000,12,349,1400000,Rejected
3702,1,Graduate,1,9600000,29900000,18,478,9400000,Rejected
3703,4,Graduate,0,2200000,7800000,20,633,1900000,Approved
3704,1,Not Graduate,1,8400000,30900000,8,378,11100000,Rejected
3705,1,Not Graduate,0,2100000,5300000,20,461,1700000,Rejected
3706,2,Not Graduate,1,2800000,7000000,2,834,1300000,Approved
3707,0,Not Graduate,0,2500000,5800000,20,671,2000000,Approved
3708,3,Graduate,1,1700000,5800000,10,524,800000,Rejected
3709,3,Graduate,0,6100000,20700000,4,816,5900000,Approved
3710,3,Graduate,0,4100000,11700000,10,729,2100000,Approved
3711,5,Not Graduate,1,4500000,12700000,8,307,2700000,Rejected
3712,2,Graduate,1,5600000,19100000,8,350,4200000,Rejected
3713,3,Not Graduate,1,5800000,16600000,10,444,8500000,Rejected
3714,4,Not Graduate,0,8600000,26700000,10,895,6900000,Approved
3715,2,Graduate,0,2900000,10500000,20,708,4300000,Approved
3716,2,Not Graduate,1,8300000,17600000,2,355,6800000,Rejected
3717,5,Not Graduate,0,2400000,5100000,6,756,3400000,Approved
3718,4,Graduate,0,5600000,12000000,4,719,3400000,Approved
3719,1,Graduate,1,9500000,35400000,14,439,13500000,Rejected
3720,4,Not Graduate,1,4900000,15900000,10,668,2800000,Approved
3721,4,Not Graduate,1,5900000,16500000,2,765,3500000,Approved
3722,5,Graduate,1,500000,1500000,4,476,700000,Approved
3723,3,Graduate,0,7000000,21700000,14,781,9600000,Approved
3724,1,Not Graduate,0,3500000,12700000,4,350,1800000,Approved
3725,0,Graduate,0,5200000,12200000,16,783,5100000,Approved
3726,3,Graduate,1,6300000,19900000,12,770,3100000,Approved
3727,2,Not Graduate,0,8400000,28300000,10,822,4400000,Approved
3728,1,Not Graduate,1,7500000,22500000,14,469,4500000,Rejected
3729,2,Graduate,0,3300000,13000000,16,300,3100000,Rejected
3730,2,Not Graduate,0,8800000,22400000,14,692,10900000,Approved
3731,5,Graduate,0,200000,700000,18,707,200000,Approved
3732,5,Not Graduate,1,8000000,29100000,4,658,4600000,Approved
3733,3,Graduate,0,1000000,4000000,6,625,500000,Approved
3734,1,Graduate,0,9400000,26700000,10,343,13200000,Rejected
3735,5,Graduate,0,2100000,7300000,18,358,2200000,Rejected
3736,4,Graduate,1,5400000,11500000,20,705,6100000,Approved
3737,2,Graduate,1,4700000,15100000,8,799,4700000,Approved
3738,3,Graduate,0,8800000,33700000,12,397,8800000,Rejected
3739,5,Graduate,0,3200000,12200000,6,493,2100000,Rejected
3740,0,Graduate,1,7200000,21900000,4,446,7600000,Approved
3741,2,Not Graduate,1,2500000,7200000,16,315,2800000,Rejected
3742,5,Not Graduate,1,6900000,15700000,14,887,4500000,Approved
3743,5,Graduate,1,5700000,20500000,16,429,3900000,Rejected
3744,4,Graduate,1,5500000,15100000,18,673,7200000,Approved
3745,4,Not Graduate,1,9200000,29100000,10,731,5000000,Approved
3746,5,Graduate,1,5700000,11500000,2,732,5300000,Approved
3747,5,Graduate,1,5000000,16400000,14,525,3300000,Rejected
3748,4,Not Graduate,0,2300000,5500000,6,343,3200000,Rejected
3749,0,Not Graduate,1,3000000,11000000,16,331,2400000,Rejected
3750,0,Not Graduate,0,7900000,26200000,18,845,6300000,Approved
3751,2,Graduate,0,2000000,6200000,16,696,1300000,Approved
3752,5,Not Graduate,0,2700000,8700000,14,772,3700000,Approved
3753,3,Graduate,1,6400000,15800000,18,628,5300000,Approved
3754,0,Not Graduate,1,8200000,19100000,2,764,4000000,Approved
3755,1,Graduate,0,2800000,6900000,14,553,4200000,Approved
3756,1,Not Graduate,0,8900000,20000000,2,653,9900000,Approved
3757,1,Not Graduate,0,5100000,20000000,4,506,6700000,Approved
3758,3,Graduate,0,2800000,8500000,20,431,2200000,Rejected
3759,2,Not Graduate,1,6100000,12300000,18,697,3500000,Approved
3760,2,Not Graduate,0,8400000,24500000,6,588,10400000,Approved
3761,1,Not Graduate,0,1600000,5600000,6,846,1200000,Approved
3762,5,Graduate,0,4100000,11000000,14,379,5400000,Rejected
3763,1,Not Graduate,0,300000,700000,10,745,100000,Approved
3764,3,Graduate,0,9600000,34500000,20,523,5300000,Rejected
3765,4,Graduate,1,8300000,25400000,4,624,5400000,Approved
3766,1,Graduate,0,4600000,16700000,16,407,2800000,Rejected
3767,3,Not Graduate,1,5600000,11600000,12,756,7800000,Approved
3768,3,Graduate,1,4100000,8300000,16,351,2200000,Rejected
3769,3,Not Graduate,0,3700000,13400000,18,373,2500000,Rejected
3770,4,Not Graduate,1,800000,2400000,2,461,300000,Approved
3771,4,Graduate,0,8100000,28100000,12,672,9500000,Approved
3772,2,Graduate,1,2700000,9500000,10,434,1800000,Rejected
3773,2,Not Graduate,1,7000000,21400000,12,541,9600000,Rejected
3774,3,Not Graduate,1,8100000,29300000,2,413,6400000,Approved
3775,1,Graduate,0,3200000,7600000,4,592,4700000,Approved
3776,4,Not Graduate,1,400000,1400000,10,665,200000,Approved
3777,1,Graduate,0,7800000,23900000,4,313,10900000,Approved
3778,0,Not Graduate,0,5800000,19600000,14,673,7200000,Approved
3779,0,Not Graduate,1,2600000,6000000,8,382,1600000,Rejected
3780,5,Not Graduate,0,5400000,21100000,12,661,5400000,Approved
3781,3,Graduate,1,600000,1700000,4,576,500000,Approved
3782,1,Graduate,0,600000,1200000,14,443,800000,Rejected
3783,5,Graduate,1,9500000,21700000,16,307,9700000,Rejected
3784,4,Graduate,1,1900000,4800000,12,656,1700000,Approved
3785,1,Graduate,1,9800000,21200000,4,885,10800000,Approved
3786,3,Graduate,0,7800000,16600000,20,896,5500000,Approved
3787,5,Not Graduate,0,4900000,14100000,2,802,2700000,Approved
3788,3,Graduate,1,8300000,22700000,2,650,5800000,Approved
3789,4,Not Graduate,1,3900000,8900000,10,665,5300000,Approved
3790,2,Graduate,0,9000000,35700000,12,339,9000000,Rejected
3791,1,Not Graduate,0,9600000,32400000,20,447,4700000,Rejected
3792,5,Not Graduate,1,1000000,2400000,18,613,600000,Approved
3793,5,Graduate,0,2800000,7200000,16,424,3200000,Rejected
3794,2,Not Graduate,0,8300000,20800000,6,667,6800000,Approved
3795,4,Not Graduate,1,6900000,18300000,18,715,7500000,Approved
3796,5,Not Graduate,1,3800000,9100000,18,654,3000000,Approved
3797,2,Not Graduate,0,8000000,17800000,20,549,10800000,Rejected
3798,4,Graduate,1,9800000,29700000,4,373,10000000,Approved
3799,0,Graduate,1,2900000,7200000,16,332,3600000,Rejected
3800,4,Graduate,0,7900000,31500000,20,534,6400000,Rejected
3801,3,Not Graduate,0,4600000,17900000,8,396,2600000,Rejected
3802,2,Graduate,0,1000000,3700000,18,892,500000,Approved
3803,5,Graduate,0,9000000,21300000,14,602,11000000,Approved
3804,0,Graduate,1,9400000,36100000,10,615,9100000,Approved
3805,5,Graduate,1,7400000,23300000,20,482,6800000,Rejected
3806,0,Graduate,0,6600000,20100000,16,397,8400000,Rejected
3807,0,Not Graduate,0,1300000,3400000,10,464,1400000,Rejected
3808,0,Graduate,1,1100000,3400000,14,832,1600000,Approved
3809,5,Graduate,0,9200000,34800000,12,802,12500000,Approved
3810,2,Graduate,0,7000000,23900000,18,628,7200000,Approved
3811,4,Graduate,0,5100000,18800000,10,694,4100000,Approved
3812,1,Not Graduate,1,3200000,9300000,20,741,2300000,Approved
3813,1,Not Graduate,1,3700000,10900000,14,748,4100000,Approved
3814,5,Graduate,0,3600000,12800000,4,320,2900000,Approved
3815,1,Graduate,0,5600000,11700000,10,774,6500000,Approved
3816,0,Not Graduate,1,9500000,32000000,2,500,5600000,Approved
3817,4,Not Graduate,0,1500000,4000000,18,706,1700000,Approved
3818,4,Not Graduate,0,7400000,18300000,10,601,6100000,Approved
3819,2,Graduate,0,6000000,17400000,16,806,3500000,Approved
3820,0,Graduate,1,3000000,9600000,6,644,3000000,Approved
3821,4,Graduate,1,6000000,12900000,14,723,4100000,Approved
3822,5,Graduate,1,600000,1500000,12,509,800000,Rejected
3823,0,Graduate,0,1800000,6600000,4,898,1400000,Approved
3824,2,Graduate,1,5500000,12000000,2,567,7000000,Approved
3825,1,Graduate,0,1000000,2100000,6,715,1100000,Approved
3826,2,Not Graduate,1,1700000,3500000,10,854,1700000,Approved
3827,1,Graduate,1,3400000,12300000,8,523,2600000,Rejected
3828,1,Graduate,1,9600000,35900000,8,534,5400000,Rejected
3829,0,Not Graduate,1,2600000,7600000,18,470,2900000,Rejected
3830,1,Graduate,0,1600000,3500000,18,619,1500000,Approved
3831,0,Graduate,1,4300000,12800000,20,572,6100000,Approved
3832,3,Graduate,0,1400000,3500000,16,365,1600000,Rejected
3833,0,Not Graduate,0,8000000,18000000,16,791,10600000,Approved
3834,4,Not Graduate,1,5000000,18100000,12,424,6100000,Rejected
3835,5,Graduate,0,4500000,10200000,12,726,4200000,Approved
3836,1,Graduate,0,3400000,9900000,2,736,4500000,Approved
3837,5,Graduate,1,5700000,12800000,14,488,5500000,Rejected
3838,2,Not Graduate,1,2600000,7600000,10,400,3200000,Rejected
3839,0,Graduate,1,4500000,12200000,20,311,2400000,Rejected
3840,2,Not Graduate,1,5100000,16800000,2,504,4400000,Approved
3841,4,Not Graduate,1,5100000,18600000,20,312,5500000,Rejected
3842,5,Graduate,1,1700000,6500000,14,587,1500000,Approved
3843,1,Not Graduate,0,5200000,10500000,20,317,5300000,Rejected
3844,4,Not Graduate,0,8400000,29000000,2,463,6700000,Approved
3845,1,Not Graduate,1,9000000,34000000,16,842,5800000,Approved
3846,4,Graduate,1,3400000,11800000,20,616,2900000,Approved
3847,1,Not Graduate,0,5400000,19400000,8,800,3000000,Approved
3848,0,Graduate,1,700000,2100000,12,813,500000,Approved
3849,2,Graduate,0,7600000,24800000,12,564,6700000,Approved
3850,2,Not Graduate,0,5000000,14700000,12,837,4800000,Approved
3851,5,Not Graduate,1,2500000,9400000,16,735,1700000,Approved
3852,4,Not Graduate,1,2000000,5200000,16,724,2800000,Approved
3853,5,Not Graduate,0,9000000,23900000,12,658,6100000,Approved
3854,5,Graduate,0,8300000,31800000,16,858,8500000,Approved
3855,0,Not Graduate,1,3100000,8500000,8,614,3300000,Approved
3856,2,Graduate,1,8500000,25600000,16,714,5700000,Approved
3857,2,Graduate,1,1200000,4600000,20,605,600000,Approved
3858,4,Graduate,1,2800000,5500000,8,875,3300000,Approved
3859,5,Graduate,1,2800000,10900000,6,359,3000000,Rejected
3860,5,Graduate,1,6500000,24100000,6,441,5200000,Rejected
3861,4,Graduate,0,8700000,25200000,18,790,8400000,Approved
3862,1,Not Graduate,1,5400000,13600000,4,821,5600000,Approved
3863,2,Not Graduate,0,8600000,33300000,16,375,11200000,Rejected
3864,3,Graduate,0,4700000,9600000,10,545,5300000,Rejected
3865,5,Not Graduate,1,1100000,3900000,4,891,900000,Approved
3866,0,Graduate,0,6400000,14000000,8,486,3700000,Rejected
3867,0,Graduate,0,4300000,9900000,4,696,2100000,Approved
3868,5,Not Graduate,1,2900000,11100000,4,683,3300000,Approved
3869,5,Not Graduate,0,9600000,27100000,8,594,13300000,Approved
3870,3,Not Graduate,1,900000,2500000,20,529,700000,Rejected
3871,5,Not Graduate,0,8100000,26300000,4,429,6900000,Approved
3872,0,Not Graduate,1,8800000,25000000,4,400,9400000,Rejected
3873,0,Graduate,0,8800000,17500000,4,848,5100000,Approved
3874,1,Not Graduate,0,6400000,21500000,6,489,8900000,Rejected
3875,2,Graduate,0,2900000,6600000,10,326,3400000,Rejected
3876,5,Graduate,0,1600000,6100000,8,663,1200000,Approved
3877,1,Not Graduate,0,1600000,5100000,18,729,900000,Approved
3878,2,Graduate,1,3100000,10700000,4,398,2000000,Approved
3879,2,Not Graduate,1,5600000,16700000,14,856,5200000,Approved
3880,3,Graduate,1,8100000,19900000,20,347,5500000,Rejected
3881,3,Not Graduate,0,9100000,19300000,12,696,13300000,Approved
3882,0,Graduate,1,5500000,17100000,8,353,5200000,Rejected
3883,1,Graduate,1,9700000,34300000,20,756,14100000,Approved
3884,4,Graduate,0,2300000,5400000,16,490,2100000,Rejected
3885,1,Not Graduate,1,5600000,18000000,10,531,8400000,Rejected
3886,2,Not Graduate,1,4500000,16600000,4,679,5000000,Approved
3887,1,Graduate,1,500000,1800000,8,877,600000,Approved
3888,0,Graduate,0,4200000,11000000,20,817,6100000,Approved
3889,1,Not Graduate,0,9100000,23300000,18,792,12400000,Approved
3890,4,Graduate,1,3200000,12800000,18,664,2100000,Approved
3891,4,Graduate,1,6200000,21300000,16,882,4100000,Approved
3892,3,Not Graduate,1,2500000,7700000,10,768,2600000,Approved
3893,0,Graduate,0,9100000,27100000,12,787,9500000,Approved
3894,3,Graduate,1,500000,900000,12,538,300000,Rejected
3895,4,Not Graduate,0,6900000,18000000,8,347,8700000,Rejected
3896,0,Graduate,1,1800000,5200000,16,317,1300000,Rejected
3897,0,Graduate,1,4000000,14500000,2,713,4700000,Approved
3898,1,Not Graduate,0,3900000,12300000,10,683,2400000,Approved
3899,2,Not Graduate,1,8000000,28100000,18,765,8200000,Approved
3900,5,Graduate,0,900000,3200000,10,803,800000,Approved
3901,0,Graduate,1,8200000,29700000,6,405,5700000,Rejected
3902,5,Graduate,0,2300000,4900000,4,529,2000000,Rejected
3903,5,Graduate,1,6900000,19400000,6,801,5500000,Approved
3904,3,Not Graduate,0,8800000,30700000,12,707,8000000,Approved
3905,1,Graduate,0,2600000,7200000,8,349,3000000,Rejected
3906,1,Graduate,0,3700000,8700000,20,885,2600000,Approved
3907,2,Graduate,1,6200000,23800000,4,489,3300000,Approved
3908,3,Graduate,1,1000000,2600000,6,341,1100000,Rejected
3909,1,Not Graduate,0,6000000,20000000,12,637,8600000,Approved
3910,1,Not Graduate,1,9100000,31400000,4,304,9600000,Approved
3911,1,Graduate,0,1700000,6700000,16,537,1100000,Rejected
3912,5,Not Graduate,1,1700000,4600000,12,503,1200000,Rejected
3913,1,Graduate,0,7100000,14300000,12,720,8400000,Approved
3914,5,Graduate,0,9400000,36800000,10,509,6300000,Rejected
3915,5,Not Graduate,0,6200000,16400000,6,360,6300000,Rejected
3916,1,Graduate,0,8300000,31800000,16,818,8500000,Approved
3917,1,Graduate,1,8900000,21200000,8,716,7900000,Approved
3918,1,Graduate,1,6500000,14800000,12,360,7300000,Rejected
3919,3,Graduate,1,8100000,26700000,10,895,9900000,Approved
3920,2,Not Graduate,0,4900000,13500000,8,328,3400000,Rejected
3921,4,Graduate,0,9100000,26600000,2,812,10400000,Approved
3922,3,Graduate,1,9000000,33100000,16,456,7100000,Rejected
3923,4,Graduate,1,1300000,3900000,16,566,1600000,Approved
3924,1,Not Graduate,0,6700000,25000000,20,598,7000000,Approved
3925,5,Not Graduate,0,3200000,9300000,6,656,4200000,Approved
3926,0,Not Graduate,0,7500000,28700000,2,895,7200000,Approved
3927,3,Graduate,0,4900000,12800000,14,653,7200000,Approved
3928,1,Not Graduate,1,700000,1800000,16,641,900000,Approved
3929,2,Graduate,0,6400000,16500000,8,544,5400000,Rejected
3930,0,Not Graduate,1,3900000,14100000,20,811,5300000,Approved
3931,4,Graduate,0,9700000,26900000,10,460,9300000,Rejected
3932,5,Graduate,1,3600000,12500000,12,795,4800000,Approved
3933,2,Graduate,1,3400000,10300000,4,745,3900000,Approved
3934,0,Not Graduate,0,9800000,20100000,16,606,8700000,Approved
3935,1,Not Graduate,0,5100000,14200000,6,451,5600000,Rejected
3936,4,Graduate,1,5900000,11800000,8,479,3900000,Rejected
3937,5,Graduate,0,1200000,2400000,14,495,1300000,Rejected
3938,2,Not Graduate,0,9700000,30200000,14,769,7500000,Approved
3939,5,Not Graduate,1,4700000,11800000,4,639,5500000,Approved
3940,5,Graduate,0,4200000,12500000,18,723,6100000,Approved
3941,4,Graduate,0,9300000,26100000,16,623,10700000,Approved
3942,3,Not Graduate,1,5300000,20800000,6,487,4200000,Rejected
3943,0,Graduate,0,7600000,30100000,2,743,9600000,Approved
3944,2,Graduate,0,6200000,16900000,12,754,7900000,Approved
3945,0,Graduate,0,8900000,21600000,10,552,11900000,Approved
3946,4,Not Graduate,1,7900000,27300000,10,560,10900000,Approved
3947,1,Graduate,1,3500000,10800000,14,632,4200000,Approved
3948,2,Graduate,0,5300000,16700000,18,339,4100000,Rejected
3949,2,Not Graduate,0,1400000,3100000,4,881,1100000,Approved
3950,1,Not Graduate,1,9100000,23600000,20,535,4500000,Rejected
3951,4,Not Graduate,0,4400000,17200000,4,563,2900000,Approved
3952,5,Not Graduate,0,2800000,8200000,14,615,2700000,Approved
